Lon,Lat,Cum,Climatology,RR
-5.5,12.5,736.279174804688,801.144287109375,91.9034419456789
-5.5,13,670.81982421875,720.782287597656,93.0683003399779
-5.5,13.5,605.3603515625,640.420288085938,94.5254800362082
-5.5,14,544.347351074219,568.124206542969,95.8148490779099
-5.5,14.5,487.780792236328,503.894195556641,96.8022248594246
-5.5,15,431.214202880859,439.664184570313,98.0780827763555
-5.5,15.5,374.647644042969,375.434173583984,99.7905013458132
-5.5,16,318.0810546875,311.204132080078,102.2097786946
-5.5,16.5,277.795288085938,262.174224853516,105.958275738643
-5.5,17,253.790374755859,228.344436645508,111.143664581526
-5.5,17.5,229.785461425781,194.514678955078,118.132709911754
-5.5,18,205.780578613281,160.684906005859,128.064660040799
-5.5,18.5,181.775650024414,126.855133056641,143.293886218425
-5.5,19,159.983505249023,106.859817504883,149.713436710402
-5.5,19.5,140.404098510742,100.698974609375,139.429521557085
-5.5,2,1341.22399902344,1379.39184570313,97.2329946129099
-5.5,2.5,1450.91137695313,1456.54528808594,99.6132004147831
-5.5,20,120.824699401855,94.5381393432617,
-5.5,20.5,101.245300292969,88.3772964477539,
-5.5,21,81.6659088134766,82.2164611816406,
-5.5,21.5,76.0923538208008,79.3310089111328,
-5.5,22,84.524642944336,79.7209548950195,
-5.5,22.5,92.9569244384766,80.1109008789063,
-5.5,23,101.389205932617,80.5008544921875,
-5.5,23.5,109.821487426758,80.8907928466797,
-5.5,24,117.158805847168,81.7711410522461,
-5.5,24.5,123.401184082031,83.1418914794922,
-5.5,25,129.643539428711,84.5126419067383,
-5.5,25.5,135.885894775391,85.8833847045898,
-5.5,26,142.12825012207,87.2541275024414,
-5.5,26.5,147.931533813477,90.8409729003906,
-5.5,27,153.295715332031,96.6439208984375,
-5.5,27.5,158.659896850586,102.446868896484,154.870420696704
-5.5,28,164.024063110352,108.249816894531,151.523640238728
-5.5,28.5,169.388259887695,114.052757263184,148.517461526004
-5.5,29,185.422103881836,128.680557250977,144.094887248733
-5.5,29.5,212.125671386719,152.133209228516,139.434165927631
-5.5,3,1560.59887695313,1533.69860839844,101.753947510116
-5.5,3.5,1670.28625488281,1610.85180664063,103.68962855535
-5.5,30,238.829208374023,175.585830688477,136.018497299906
-5.5,30.5,265.532775878906,199.038482666016,133.407757295089
-5.5,31,292.236297607422,222.491134643555,131.347389672673
-5.5,31.5,311.089111328125,267.888061523438,116.126530446713
-5.5,32,322.091064453125,335.229248046875,96.0808361232511
-5.5,32.5,333.093078613281,402.570434570313,82.741565204313
-5.5,33,344.095062255859,469.911682128906,73.225475199288
-5.5,33.5,355.097045898438,537.252868652344,66.094955768067
-5.5,34,378.181243896484,583.75830078125,64.7838743175661
-5.5,34.5,413.347747802734,609.428039550781,67.8255217970311
-5.5,35,448.514190673828,635.097778320313,70.6212816332069
-5.5,35.5,483.6806640625,660.767517089844,73.1998246815657
-5.5,36,518.847106933594,686.437194824219,75.5855176330384
-5.5,36.5,533.825805664063,691.537231445313,77.1940802881093
-5.5,37,528.616760253906,676.067626953125,78.1899234897928
-5.5,37.5,523.407653808594,660.597961425781,79.2324052406872
-5.5,38,518.198608398438,645.128295898438,80.324892225781
-5.5,38.5,512.989501953125,629.65869140625,81.4710427973985
-5.5,39,526.457885742188,631.032043457031,83.4280748815944
-5.5,39.5,558.603698730469,649.248474121094,86.0385077510835
-5.5,4,1744.90197753906,1624.10559082031,107.437717559838
-5.5,4.5,1784.44641113281,1573.45959472656,113.409102916489
-5.5,40,590.749572753906,667.464904785156,88.506462065456
-5.5,5,1823.99072265625,1522.81372070313,119.777665374204
-5.5,5.5,1863.53515625,1472.16772460938,126.584432269392
-5.5,6,1903.07934570313,1421.52172851563,133.876205162924
-5.5,6.5,1875.48840332031,1376.44006347656,136.256452648092
-5.5,7,1780.76220703125,1336.92272949219,133.198588650494
-5.5,7.5,1686.03601074219,1297.40563964844,129.954422827934
-5.5,8,1591.30969238281,1257.88818359375,126.506450504725
-5.5,8.5,1496.58349609375,1218.37109375,122.834783570533
-5.5,9,1394.29113769531,1178.9560546875,118.264894789899
-5.5,9.5,1284.43249511719,1139.64343261719,112.704768733453
-6,-0.5,789.211303710938,903.088012695313,87.3902978022592
-6,-1,681.279479980469,802.968566894531,84.8450995554293
-6,-1.5,598.947814941406,718.180114746094,83.3979948265706
-6,-10,42.5320930480957,66.8625869750977,
-6,-10.5,39.7864799499512,63.7541923522949,
-6,-11,37.0408668518066,60.6457939147949,
-6,-11.5,35.4953880310059,59.0854721069336,
-6,-12,35.150032043457,59.0732154846192,
-6,-12.5,34.8046836853027,59.060962677002,
-6,-13,34.4593276977539,59.0487060546875,
-6,-13.5,34.1139755249023,59.0364456176758,
-6,-14,34.9009971618652,60.2905807495117,
-6,-14.5,36.8203811645508,62.8110961914063,
-6,-15,38.7397689819336,65.3316116333008,
-6,-15.5,40.6591567993164,67.8521347045898,
-6,-16,42.5785446166992,70.3726501464844,
-6,-16.5,45.1215438842773,72.4901809692383,
-6,-17,48.2881507873535,74.2047119140625,
-6,-17.5,51.4547576904297,75.9192428588867,
-6,-18,54.6213645935059,77.6337814331055,
-6,-18.5,57.787971496582,79.3483123779297,
-6,-19,60.4550590515137,81.4583892822266,
-6,-19.5,62.6226272583008,83.9639892578125,
-6,-2,542.216369628906,648.722473144531,83.5821775990954
-6,-2.5,485.484893798828,579.264892578125,83.8105157103667
-6,-20,64.7901916503906,86.4696044921875,
-6,-20.5,66.9577484130859,88.975212097168,
-6,-21,69.1253204345703,91.4808197021484,
-6,-21.5,78.5728073120117,99.3405990600586,
-6,-22,95.3002166748047,112.554534912109,84.6702593984524
-6,-22.5,112.027618408203,125.76847076416,89.0744856222958
-6,-23,128.755035400391,138.982391357422,92.6412577470124
-6,-23.5,145.482437133789,152.196319580078,95.5886696440405
-6,-24,169.02702331543,172.809692382813,97.8110781778355
-6,-24.5,199.388778686523,200.822479248047,99.2860856180584
-6,-25,229.750534057617,228.835235595703,100.39998143622
-6,-25.5,260.112274169922,256.847991943359,101.270900427083
-6,-26,290.474029541016,284.860778808594,101.970524252548
-6,-26.5,320.677429199219,314.076293945313,102.101761699677
-6,-27,350.722381591797,344.494537353516,101.807820897865
-6,-27.5,380.767364501953,374.912780761719,101.561585531531
-6,-28,410.812316894531,405.331024169922,101.352300316966
-6,-28.5,440.857330322266,435.749237060547,101.172255239315
-6,-29,480.043701171875,476.574371337891,100.727972388495
-6,-29.5,528.371459960938,527.806396484375,100.10705885346
-6,-3,428.753448486328,509.807312011719,84.101078659396
-6,-3.5,372.02197265625,440.349700927734,84.4833031275982
-6,-30,576.69921875,579.038330078125,99.5960351488632
-6,-30.5,625.026977539063,630.270324707031,99.1680796378275
-6,-31,673.354736328125,681.502319335938,98.8044673104339
-6,-31.5,715.804260253906,729.841552734375,98.0766657601396
-6,-32,752.375610351563,775.288024902344,97.0446577510768
-6,-32.5,788.946960449219,820.734497070313,96.1269403522622
-6,-33,825.518188476563,866.180969238281,95.3055097946244
-6,-33.5,862.089477539062,911.62744140625,94.5659858822622
-6,-34,894.342956542969,954.191040039063,93.7278719894872
-6,-34.5,922.278442382813,993.871887207031,92.7965117289503
-6,-35,950.214050292969,1033.55285644531,91.9366672316141
-6,-35.5,978.149597167969,1073.23364257813,91.1404151306937
-6,-36,1006.08514404297,1112.91455078125,90.4009335969874
-6,-36.5,1024.74816894531,1138.87780761719,89.9787634890645
-6,-37,1034.13854980469,1151.12329101563,89.8373404374676
-6,-37.5,1043.52905273438,1163.36889648438,89.6988956716869
-6,-38,1052.91943359375,1175.61437988281,89.5633339989178
-6,-38.5,1062.30981445313,1187.85998535156,89.4305581089779
-6,-39,1062.83642578125,1186.91271972656,89.5463000873479
-6,-39.5,1054.49890136719,1172.77282714844,89.9150182334264
-6,-4,319.976287841797,377.444213867188,84.7744583400576
-6,-4.5,272.616302490234,321.090789794922,84.9031835090481
-6,-40,1046.16137695313,1158.6328125,90.292745524426
-6,-5,225.25634765625,264.737365722656,85.08672247356
-6,-5.5,177.896392822266,208.38395690918,85.3695243438527
-6,-6,130.536407470703,152.030548095703,85.8619593928784
-6,-6.5,101.110404968262,118.931800842285,85.0154494022534
-6,-7,89.6183395385742,109.087753295898,82.1525210950914
-6,-7.5,78.1262817382813,99.2437057495117,
-6,-8,66.6342239379883,89.3996505737305,
-6,-8.5,55.1421546936035,79.5555953979492,
-6,-9,48.0233154296875,73.0793762207031,
-6,-9.5,45.2777061462402,69.9709854125977,
-6,0,897.143127441406,1003.20739746094,89.42748326139
-6,0.5,1005.07489013672,1103.32678222656,91.094941800328
-6,1,1113.00671386719,1203.4462890625,92.4849512589576
-6,1.5,1227.09130859375,1295.41589355469,94.7256641437792
-6,10,1113.94543457031,1123.71142578125,99.1309164446604
-6,10.5,1002.31903076172,1081.83715820313,92.6497137911697
-6,11,890.692687988281,1039.962890625,85.6465837404054
-6,11.5,807.356201171875,977.534057617187,82.591107172252
-6,12,752.309753417969,894.550598144531,84.0991839900843
-6,12.5,697.263305664063,811.567138671875,85.9156651913149
-6,13,642.216796875,728.583618164063,88.1459287395597
-6,13.5,587.170349121094,645.60009765625,90.9495446566262
-6,14,531.015380859375,572.063110351563,92.8246151955225
-6,14.5,473.752044677734,507.972534179688,93.2633189396322
-6,15,416.488677978516,443.881988525391,93.8286951813752
-6,15.5,359.225280761719,379.791442871094,94.5848800715725
-6,16,301.9619140625,315.700927734375,95.6480920818089
-6,16.5,261.435852050781,265.905212402344,98.319190394508
-6,17,237.647186279297,230.404373168945,103.143522412676
-6,17.5,213.858489990234,194.903549194336,109.725292779045
-6,18,190.069808959961,159.402725219727,119.238744944895
-6,18.5,166.281112670898,123.901885986328,134.203859244924
-6,19,143.204742431641,102.985145568848,139.05378454401
-6,19.5,120.840690612793,96.6525039672852,
-6,2,1347.32849121094,1379.23583984375,97.6865922628267
-6,2.5,1467.56579589844,1463.05578613281,100.308259589851
-6,20,98.4766464233399,90.3198623657227,
-6,20.5,76.1125946044922,83.9872207641602,
-6,21,53.7485504150391,77.6545791625977,
-6,21.5,48.5941276550293,74.909049987793,
-6,22,60.649341583252,75.7506408691406,
-6,22.5,72.7045516967774,76.5922241210938,
-6,23,84.759765625,77.4338073730469,
-6,23.5,96.8149719238281,78.275390625,
-6,24,106.81224822998,79.7763671875,
-6,24.5,114.751586914063,81.9367294311524,
-6,25,122.69091796875,84.0970993041992,
-6,25.5,130.630249023438,86.2574615478516,
-6,26,138.569580078125,88.4178237915039,
-6,26.5,145.316925048828,93.0494155883789,
-6,27,150.872299194336,100.152229309082,150.642976432133
-6,27.5,156.427658081055,107.25505065918,145.846425990818
-6,28,161.983032226563,114.357872009277,141.645720911475
-6,28.5,167.53840637207,121.46068572998,137.936325128713
-6,29,181.585433959961,138.411758422852,131.192202186474
-6,29.5,204.124130249023,165.211059570313,123.55355070049
-6,3,1587.80297851563,1546.87585449219,102.64579241473
-6,3.5,1708.04040527344,1630.69580078125,104.743043089651
-6,30,226.662811279297,192.010375976563,118.047168090002
-6,30.5,249.201507568359,218.809692382813,113.889611038059
-6,31,271.740203857422,245.608993530273,110.639354020205
-6,31.5,291.34521484375,292.222045898438,99.6999435644933
-6,32,308.0166015625,358.648864746094,85.8824972945505
-6,32.5,324.687957763672,425.075653076172,76.3835697043531
-6,33,341.359344482422,491.502471923828,69.4522131590266
-6,33.5,358.030700683594,557.929321289063,64.1713362288229
-6,34,387.298889160156,606.626647949219,63.844687744838
-6,34.5,429.164031982422,637.594543457031,67.3098658679698
-6,35,471.029083251953,668.5625,70.4540088999837
-6,35.5,512.894165039063,699.530395507813,73.3197825759573
-6,36,554.759216308594,730.498291015625,75.9425755175008
-6,36.5,571.9365234375,737.020385742188,77.6011809851845
-6,37,564.426086425781,719.096557617188,78.4910010271882
-6,37.5,556.915588378906,701.172790527344,79.42629775466
-6,38,549.405090332031,683.248962402344,80.4106732047262
-6,38.5,541.894714355469,665.325134277344,81.4481050598004
-6,39,555.241027832031,665.712585449219,83.4055176315103
-6,39.5,589.444274902344,684.411254882813,86.124281372794
-6,4,1783.39807128906,1645.32763671875,108.391668108467
-6,4.5,1813.87622070313,1590.771484375,114.024939378127
-6,40,623.6474609375,703.109924316406,88.6984295583421
-6,5,1844.35424804688,1536.21520996094,120.058324907079
-6,5.5,1874.83251953125,1481.6591796875,126.536017542622
-6,6,1905.310546875,1427.10290527344,133.508981015629
-6,6.5,1867.79577636719,1382.68200683594,135.084984626462
-6,7,1762.28820800781,1348.39636230469,130.695117346334
-6,7.5,1656.78051757813,1314.11096191406,126.076150766215
-6,8,1551.27270507813,1279.82543945313,121.209710110231
-6,8.5,1445.76513671875,1245.53979492188,116.075386961798
-6,9,1337.19812011719,1207.4599609375,110.744717288924
-6,9.5,1225.57165527344,1165.58557128906,105.146433300305
-6.5,-0.5,771.96240234375,883.366394042969,87.3886993607095
-6.5,-1,663.411071777344,780.65625,84.9812029017053
-6.5,-1.5,582.562683105469,696.650756835938,83.6233474792109
-6.5,-10,41.1596832275391,64.9330673217774,
-6.5,-10.5,38.733283996582,62.1688194274902,
-6.5,-11,36.306884765625,59.4045677185059,
-6.5,-11.5,34.9872093200684,58.1901016235352,
-6.5,-12,34.7742614746094,58.5254096984863,
-6.5,-12.5,34.5613059997559,58.8607139587402,
-6.5,-13,34.3483543395996,59.1960220336914,
-6.5,-13.5,34.1354064941406,59.5313262939453,
-6.5,-14,34.957275390625,60.9800643920899,
-6.5,-14.5,36.8139572143555,63.5422210693359,
-6.5,-15,38.6706390380859,66.104377746582,
-6.5,-15.5,40.5273246765137,68.6665420532227,
-6.5,-16,42.3840065002441,71.2286987304688,
-6.5,-16.5,44.8677864074707,73.2538757324219,
-6.5,-17,47.9786605834961,74.742073059082,
-6.5,-17.5,51.089527130127,76.2302627563477,
-6.5,-18,54.2003974914551,77.7184600830078,
-6.5,-18.5,57.3112678527832,79.206657409668,
-6.5,-19,60.2051887512207,81.4190521240234,
-6.5,-19.5,62.8821601867676,84.3556518554688,
-6.5,-2,529.417114257813,631.349792480469,83.8548013420295
-6.5,-2.5,476.271545410156,566.048889160156,84.1396484527684
-6.5,-20,65.5591278076172,87.2922515869141,
-6.5,-20.5,68.2360992431641,90.2288589477539,
-6.5,-21,70.9130630493164,93.1654586791992,
-6.5,-21.5,81.1570053100586,101.807495117188,79.7161399724463
-6.5,-22,98.9679260253906,116.154968261719,85.2033516141966
-6.5,-22.5,116.778839111328,130.502426147461,89.4840368556628
-6.5,-23,134.589752197266,144.849914550781,92.9166942311736
-6.5,-23.5,152.400680541992,159.197372436523,95.730650707039
-6.5,-24,176.812530517578,180.808853149414,97.7897527901836
-6.5,-24.5,207.825302124023,209.684295654297,99.1134321602519
-6.5,-25,238.838073730469,238.55973815918,100.116673321926
-6.5,-25.5,269.850860595703,267.435180664063,100.903276796135
-6.5,-26,300.863616943359,296.310607910156,101.536566329945
-6.5,-26.5,331.904815673828,326.482452392578,101.660843711971
-6.5,-27,362.974426269531,357.950622558594,101.403490703558
-6.5,-27.5,394.044006347656,389.418792724609,101.187722243882
-6.5,-28,425.113616943359,420.886962890625,101.004225463223
-6.5,-28.5,456.183197021484,452.355102539063,100.846258715981
-6.5,-29,496.492309570313,494.385955810547,100.426054529869
-6.5,-29.5,546.040893554688,546.979309082031,99.828436741251
-6.5,-3,423.126007080078,500.747955322266,84.4987987634952
-6.5,-3.5,369.980438232422,435.447021484375,84.965660569043
-6.5,-30,595.589477539063,599.57275390625,99.3356475354765
-6.5,-30.5,645.138000488281,652.166137695313,98.9223394468367
-6.5,-31,694.686584472656,704.759582519531,98.5707185405179
-6.5,-31.5,736.750427246094,752.83349609375,97.8636618945481
-6.5,-32,771.329467773438,796.387878417969,96.8534917062889
-6.5,-32.5,805.908508300781,839.942321777344,95.9480773150535
-6.5,-33,840.487548828125,883.496643066406,95.1319459359792
-6.5,-33.5,875.066589355469,927.051086425781,94.3924884149872
-6.5,-34,906.446960449219,969.287902832031,93.516792874521
-6.5,-34.5,934.62841796875,1010.20739746094,92.5184690112003
-6.5,-35,962.809997558594,1051.12683105469,91.5978899132964
-6.5,-35.5,990.991516113281,1092.04638671875,90.7462840558352
-6.5,-36,1019.17309570313,1132.9658203125,89.9562085131581
-6.5,-36.5,1038.26782226563,1159.70068359375,89.5289480254662
-6.5,-37,1048.27575683594,1172.25061035156,89.4242022635037
-6.5,-37.5,1058.28369140625,1184.80065917969,89.3216663247779
-6.5,-38,1068.29162597656,1197.35070800781,89.2212798499128
-6.5,-38.5,1078.29956054688,1209.90063476563,89.1229849429542
-6.5,-39,1077.78833007813,1207.18127441406,89.2813989846934
-6.5,-39.5,1066.75793457031,1189.1923828125,89.7044035925774
-6.5,-4,320.039947509766,375.112701416016,85.3183446739192
-6.5,-4.5,273.304565429688,319.744995117188,85.4757915224039
-6.5,-40,1055.7275390625,1171.20349121094,90.1404023284593
-6.5,-5,226.569198608398,264.377319335938,85.6991814492615
-6.5,-5.5,179.833801269531,209.009613037109,86.0409235041271
-6.5,-6,133.098403930664,153.641906738281,86.6289717149816
-6.5,-6.5,103.480201721191,120.54662322998,85.8424723550908
-6.5,-7,90.9792022705078,109.723754882813,82.9165957432606
-6.5,-7.5,78.4781951904297,98.9008865356445,
-6.5,-8,65.9771957397461,88.0780029296875,
-6.5,-8.5,53.4761848449707,77.2551345825195,
-6.5,-9,46.0124855041504,70.4615707397461,
-6.5,-9.5,43.5860862731934,67.6973190307617,
-6.5,0,880.513793945313,986.076599121094,89.2946648090147
-6.5,0.5,989.065124511719,1088.78674316406,90.8410329866298
-6.5,1,1097.61645507813,1191.49682617188,92.1208039306848
-6.5,1.5,1215.32141113281,1290.54638671875,94.171075417351
-6.5,10,1098.6728515625,1142.77319335938,96.1409366221451
-6.5,10.5,989.929565429687,1095.8271484375,90.336287692926
-6.5,11,881.186462402344,1048.880859375,84.0120643375473
-6.5,11.5,799.882568359375,984.323303222656,81.2621793815685
-6.5,12,746.018127441406,902.154418945313,82.6929527556445
-6.5,12.5,692.153686523438,819.985534667969,84.4104752169447
-6.5,13,638.289184570313,737.816589355469,86.5105493396265
-6.5,13.5,584.424682617188,655.647644042969,89.1370064282404
-6.5,14,533.568115234375,581.633728027344,91.7361028982987
-6.5,14.5,485.719451904297,515.774963378906,94.1727471070499
-6.5,15,437.870788574219,449.916198730469,97.3227436153136
-6.5,15.5,390.022094726563,384.057403564453,101.553072823685
-6.5,16,342.173400878906,318.198669433594,107.534516560986
-6.5,16.5,302.187042236328,267.065246582031,113.151016878383
-6.5,17,270.063049316406,230.657241821289,117.084140599257
-6.5,17.5,237.939025878906,194.249221801758,122.491623735685
-6.5,18,205.815017700195,157.841217041016,130.393709297562
-6.5,18.5,173.690994262695,121.433212280273,143.034175742472
-6.5,19,144.727828979492,100.016296386719,144.704247415735
-6.5,19.5,118.925491333008,93.5904846191406,
-6.5,2,1342.17980957031,1385.93530273438,96.8428906401522
-6.5,2.5,1469.03845214844,1481.32421875,99.1706227140518
-6.5,20,93.123161315918,87.164680480957,
-6.5,20.5,67.3208236694336,80.7388687133789,
-6.5,21,41.5184936523438,74.3130645751953,
-6.5,21.5,35.3957443237305,71.6571044921875,
-6.5,22,48.9525909423828,72.7710037231445,
-6.5,22.5,62.5094337463379,73.8849029541016,
-6.5,23,76.066276550293,74.9988021850586,
-6.5,23.5,89.6231231689453,76.1127014160156,
-6.5,24,100.689918518066,78.0738677978516,
-6.5,24.5,109.266654968262,80.88232421875,
-6.5,25,117.843391418457,83.6907730102539,
-6.5,25.5,126.420112609863,86.4992218017578,
-6.5,26,134.996841430664,89.3076629638672,
-6.5,26.5,142.031646728516,95.0830764770508,
-6.5,27,147.524490356445,103.82544708252,142.088952662245
-6.5,27.5,153.017349243164,112.567817687988,135.933477601291
-6.5,28,158.510208129883,121.310180664063,130.665214792513
-6.5,28.5,164.003051757813,130.052551269531,126.105216819561
-6.5,29,176.628173828125,148.773483276367,118.722886591298
-6.5,29.5,196.385589599609,177.472991943359,110.656606083638
-6.5,3,1595.89697265625,1576.71313476563,101.216698045296
-6.5,3.5,1722.75549316406,1672.10192871094,103.02933473034
-6.5,30,216.142974853516,206.172485351563,104.835994233155
-6.5,30.5,235.900375366211,234.871978759766,100.437854107534
-6.5,31,255.657775878906,263.571472167969,96.9975140996977
-6.5,31.5,275.307861328125,308.999725341797,89.0964744462462
-6.5,32,294.850616455078,371.156799316406,79.440984780053
-6.5,32.5,314.393341064453,433.313812255859,72.5555780065494
-6.5,33,333.936126708984,495.470855712891,67.3977334607325
-6.5,33.5,353.478851318359,557.627868652344,63.3897391413803
-6.5,34,385.897979736328,605.817321777344,63.6987365439111
-6.5,34.5,431.193542480469,640.039306640625,67.3698533834859
-6.5,35,476.489105224609,674.26123046875,70.668323150265
-6.5,35.5,521.784606933594,708.483154296875,73.6481317543015
-6.5,36,567.080200195313,742.705078125,76.3533489803164
-6.5,36.5,587.98974609375,753.16162109375,78.0695311107149
-6.5,37,584.513427734375,739.852905273438,79.0040051972694
-6.5,37.5,581.036926269531,726.544128417969,79.9726958821792
-6.5,38,577.560485839844,713.2353515625,80.977546131802
-6.5,38.5,574.084167480469,699.926574707031,82.0206273380552
-6.5,39,594.510986328125,707.356323242188,84.0468893531859
-6.5,39.5,638.841003417969,735.524780273438,86.855129908808
-6.5,4,1795.44885253906,1691.06811523438,106.172473856278
-6.5,4.5,1813.97705078125,1633.61145019531,111.040911874386
-6.5,40,683.171081542969,763.693176269531,89.456224406784
-6.5,5,1832.50524902344,1576.15466308594,116.264304001461
-6.5,5.5,1851.033203125,1518.69799804688,121.882902690695
-6.5,6,1869.5615234375,1461.24133300781,127.943378085891
-6.5,6.5,1827.99584960938,1415.27551269531,129.161836915277
-6.5,7,1726.33715820313,1380.80078125,125.024346860546
-6.5,7.5,1624.67810058594,1346.32580566406,120.674958004283
-6.5,8,1523.01928710938,1311.85095214844,116.09697615534
-6.5,8.5,1421.3603515625,1277.3759765625,111.271886871356
-6.5,9,1316.15930175781,1236.66540527344,106.428084439444
-6.5,9.5,1207.416015625,1189.71936035156,101.487464679755
-7,-0.5,750.712463378906,860.18994140625,87.2728716347963
-7,-1,641.929931640625,754.044189453125,85.1316064256378
-7,-1.5,563.101257324219,670.575073242188,83.9728883153471
-7,-10,40.643310546875,64.0234909057617,
-7,-10.5,37.9846801757813,61.1285781860352,
-7,-11,35.3260536193848,58.2336692810059,
-7,-11.5,34.0146903991699,57.0758247375488,
-7,-12,34.0505867004395,57.6550407409668,
-7,-12.5,34.0864868164063,58.2342529296875,
-7,-13,34.1223869323731,58.8134727478027,
-7,-13.5,34.1582870483398,59.3926811218262,
-7,-14,35.1627922058105,61.0885009765625,
-7,-14.5,37.1359024047852,63.9009208679199,
-7,-15,39.1090126037598,66.7133407592774,
-7,-15.5,41.0821228027344,69.525764465332,
-7,-16,43.055233001709,72.3381805419922,
-7,-16.5,45.5446319580078,74.406852722168,
-7,-17,48.5503120422363,75.7317581176758,
-7,-17.5,51.5559921264649,77.0566711425781,
-7,-18,54.5616760253906,78.3815765380859,
-7,-18.5,57.5673561096192,79.7064819335938,
-7,-19,60.6836471557617,82.0370178222656,
-7,-19.5,63.9105491638184,85.3731689453125,
-7,-2,514.226501464844,609.782592773438,84.3294819430673
-7,-2.5,465.351745605469,548.989990234375,84.765069287839
-7,-20,67.137451171875,88.7093200683594,
-7,-20.5,70.3643493652344,92.0454711914063,
-7,-21,73.5912551879883,95.3816299438477,
-7,-21.5,84.2961502075195,104.539482116699,80.635706721235
-7,-22,102.479057312012,119.51904296875,85.7428697273006
-7,-22.5,120.661956787109,134.498596191406,89.7124283850474
-7,-23,138.844863891602,149.478164672852,92.8863852426058
-7,-23.5,157.027755737305,164.457702636719,95.4821532951688
-7,-24,181.659957885742,186.549453735352,97.3789814166136
-7,-24.5,212.741439819336,215.753372192383,98.6039929098484
-7,-25,243.82292175293,244.957275390625,99.5369177600925
-7,-25.5,274.904418945313,274.161193847656,100.271090553417
-7,-26,305.985870361328,303.365112304688,100.863895665764
-7,-26.5,337.603668212891,334.248809814453,101.003700925756
-7,-27,369.757751464844,366.812347412109,100.802972984283
-7,-27.5,401.911773681641,399.375854492188,100.634970582455
-7,-28,434.065856933594,431.939361572266,100.492313401026
-7,-28.5,466.219909667969,464.502899169922,100.369644732275
-7,-29,507.666381835938,507.793853759766,99.9748969147846
-7,-29.5,558.405212402344,561.812316894531,99.3935511220152
-7,-3,416.476928710938,488.197448730469,85.3091161770639
-7,-3.5,367.602172851563,427.404876708984,86.0079500454224
-7,-30,609.143981933594,615.830810546875,98.9141776444502
-7,-30.5,659.882873535156,669.849243164063,98.5121473629156
-7,-31,710.621643066406,723.86767578125,98.1701030232428
-7,-31.5,753.115295410156,772.56689453125,97.4822116688166
-7,-32,787.363647460938,815.94677734375,96.4969369723032
-7,-32.5,821.611999511719,859.326721191406,95.6111312787529
-7,-33,855.8603515625,902.706665039062,94.8104611064841
-7,-33.5,890.108703613281,946.086547851563,94.0832216285709
-7,-34,921.888610839844,989.00390625,93.2138493097932
-7,-34.5,951.199890136719,1031.45861816406,92.2189095506129
-7,-35,980.51123046875,1073.91345214844,91.3026304407651
-7,-35.5,1009.82263183594,1116.3681640625,90.4560578081303
-7,-36,1039.13391113281,1158.82275390625,89.6715142699795
-7,-36.5,1059.43701171875,1186.77307128906,89.2703952717767
-7,-37,1070.73181152344,1200.21911621094,89.2113612474122
-7,-37.5,1082.02673339844,1213.66491699219,89.1536632763525
-7,-38,1093.32141113281,1227.11071777344,89.0972098358506
-7,-38.5,1104.6162109375,1240.55651855469,89.0419899791777
-7,-39,1102.7177734375,1235.83569335938,89.2285098547348
-7,-39.5,1087.62622070313,1212.94799804688,89.6680008091405
-7,-4,320.668701171875,370.583648681641,86.5307204763785
-7,-4.5,275.676635742188,317.733734130859,86.7634141827224
-7,-40,1072.53454589844,1190.060546875,90.1243679336168
-7,-5,230.684524536133,264.883819580078,87.0889452220367
-7,-5.5,185.692413330078,212.033920288086,87.5767486059692
-7,-6,140.700317382813,159.184005737305,88.3884764245755
-7,-6.5,111.112823486328,126.609222412109,87.7604501231823
-7,-7,96.9299468994141,114.309555053711,84.796014518532
-7,-7.5,82.7470703125,102.009902954102,81.1167032966704
-7,-8,68.5641937255859,89.7102432250977,
-7,-8.5,54.3813209533692,77.4105834960938,
-7,-9,45.9605712890625,69.8133010864258,
-7,-9.5,43.3019409179688,66.9183883666992,
-7,0,859.495056152344,966.335632324219,88.9437403943283
-7,0.5,968.277526855469,1072.48132324219,90.2838591098535
-7,1,1077.06005859375,1178.626953125,91.3826088685689
-7,1.5,1196.22692871094,1287.6298828125,92.9014575289356
-7,10,1128.75634765625,1157.51611328125,97.5153896092666
-7,10.5,1027.54736328125,1102.98779296875,93.1603567901284
-7,11,926.33837890625,1048.45935058594,88.3523408311978
-7,11.5,844.777038574219,982.236022949219,86.0055036505104
-7,12,782.863647460938,904.317749023438,86.5695324797443
-7,12.5,720.950256347656,826.3994140625,87.2399283057976
-7,13,659.036743164063,748.481079101563,88.0498868395091
-7,13.5,597.123352050781,670.562744140625,89.0480953897966
-7,14,552.005310058594,596.836242675781,92.4885706645096
-7,14.5,523.682861328125,527.301513671875,99.3137413320604
-7,15,495.360412597656,457.766754150391,108.212404703142
-7,15.5,467.037902832031,388.232055664063,120.298645106256
-7,16,438.715454101563,318.697296142578,137.658982178905
-7,16.5,400.048797607422,265.654266357422,150.590014266581
-7,17,351.037933349609,229.102981567383,153.222769493449
-7,17.5,302.027038574219,192.551681518555,156.855051169789
-7,18,253.016174316406,156.000381469727,162.189458726104
-7,18.5,204.005294799805,119.449089050293,170.788489407324
-7,19,164.552719116211,97.9532699584961,
-7,19.5,134.658477783203,91.5129241943359,
